URL,Title,Media,Label,Text
https://www.liputan6.com/news/read/5445960/sambangi-kantor-pdip-bobby-nasution-sudah-saya-sampaikan-ke-pak-komarudin-watubun,"Sambangi Kantor PDIP, Bobby Nasution: Sudah Saya Sampaikan ke Pak Komarudin Watubun",Liputan 6,Politik,"Liputan6.com, Jakarta - Wali Kota Medan Bobby Nasution tak banyak bicara setelah dipanggil oleh DPP PDI Perjuangan di kantor DPP PDIP, Jakarta, Senin (6/11/2023). Bobby Nasution menemui Sekjen PDIP Hasto Kristiyanto dan Ketua DPP Bidang Kehormatan Komarudin Watubun sekitar kurang lebih satu jam.

Bobby dipanggil karena dukungan kepada bakal calon presiden dan calon wakil presiden Prabowo Subianto dan Gibran Rakabuming Raka.

""Sudah saya sampaikan pada Pak Komarudin Watubun tadi sudah,"" kata Bobby usai pertemuan.

Menantu Presiden Joko Widodo atau Jokowi ini tidak banyak memberikan keterangan terkait pemanggilannya ini. Ia hanya mengatakan akan ada yang disampaikan dalam beberapa ke depan.

""Beberapa hari lagi akan disampaikan,"" kata Bobby.

Bobby Nasution memenuhi pemanggilan DPP PDI Perjuangan (PDIP). Bobby tiba di kantor DPP PDIP, Jakarta, sekitar pukul 15.48 WIB.

Bobby yang menumpangi mobil hitam terlihat mengenakan kemeja berwarna putih. Sementara, terlihat seragam merah khas PDIP tergantung di dalam mobilnya.

Menantu Presiden Joko Widodo ini mengaku dipanggil oleh Sekjen PDIP Hasto Kristiyanto. ""Dipanggil pak sekjen,"" katanya saat memasuki kantor PDIP.

Sementara itu, Bobby mengaku belum mengetahui apa yang akan dibahas bersama Hasto. ""Belum tahu. Nanti saya kasih tahu,"" kata Bobby."
https://www.liputan6.com/news/read/5445860/airlangga-hartarto-bantah-umumkan-gibran-jadi-kader-partai-golkar-hari-ini,Airlangga Hartarto Bantah Umumkan Gibran Jadi Kader Partai Golkar Hari Ini,Liputan 6,Politik,"Liputan6.com, Jakarta Ketua Umum Partai Golkar Airlangga Hartarto membantah kabar akan mengumumkan putra sulung Presiden Joko Widodo atau Jokowi sekaligus calon wakil presiden (cawapres) Koalisi Indonesia Maju, Gibran Rakabuming Raka menjadi kader partainya hari ini, Senin (6/11/2023).

Menurut dia, acara partainya hanya merayakan Peringatan HUT ke-59 Partai Golkar saja.

""Tidak ada. Hari ini (merayakan) ulang tahun aja. Hari ini ulang tahun saja, acaranya single,"" kata Airlangga di Kompleks Istana Kepresidenan Jakarta, Senin (6/11/2023).

Dia mengatakan posisi Gibran saat ini hanya menjari cawapres yang diusung KIM. Gibran sendiri diusung pertama kali oleh Partai Golkar, sebagaimama hasil rapat pimpinan nasional (rapimnas).

""Kan sudah diumumkan dalam rapimnas jadi cawapres. Itu sudah cukup,"" ujar Airlangga Hartarto.

Saat ini, kata dia, fokus Partai Golkar memenangkan Prabowo Subianto dan Gibran Rakabuming Raka di Pilpres 2024. Airlangga tak menjawab apakah Gibran akan menjadi kader Partai Golkar apabila menang Pilpres 2024.

""Yang penting menang dulu. Setelah menang, kita menang lagi,"" ucap Airlangga.

Sebelumnya, Bakal Cawapres Koalisi Indonesia Maju (KIM) Gibran Rakabuming Raka diundang pada puncak perayaan HUT Golkar ke-56 di kantor DPP Golkar, Jakarta, Senin, (6/11/2023).

Selain Gibran, diundang juga Presiden Joko Widodo atau Jokowi, Bakal Capres Koalisi Indonesia Maju Prabowo Subianto dan ketum-ketum partai politik.

""Kita telah mengundang bapak presiden RI bapak Insinyur Joko Widodo mengundang juga Pak Prabowo dan juga Mas Gibran dan para ketum partai politik yang tergabung dalam Koalisi Indonesia Maju,"" ujar Ketua DPP Golkar Ace Hasan Syadzily di Kompleks Parlemen, Senayan, Jakarta, Senin."
https://www.liputan6.com/news/read/5445867/bobby-nasution-sambangi-kantor-pdip-penuhi-panggilan-sekjen-hasto-kristiyanto,"Bobby Nasution Sambangi Kantor PDIP, Penuhi Panggilan Sekjen Hasto Kristiyanto",Liputan 6,Politik,"Liputan6.com, Jakarta - Wali Kota Medan Bobby Nasution memenuhi pemanggilan DPP PDI Perjuangan (PDIP). Bobby tiba di kantor DPP PDIP, Jakarta, Senin (6/11/2023) sekitar pukul 15.48 WIB.

Bobby yang menumpangi mobil hitam terlihat mengenakan kemeja berwarna putih. Sementara, terlihat seragam merah khas PDIP tergantung di dalam mobilnya.

Menantu Presiden Joko Widodo ini mengaku dipanggil oleh Sekjen PDIP Hasto Kristiyanto.

""Dipanggil Pak Sekjen,"" katanya saat memasuki kantor PDIP.

Sementara itu, Bobby mengaku belum mengetahui apa yang akan dibahas bersama Hasto Kristiyanto. ""Belum tahu. Nanti saya kasih tahu,"" kata dia.

Diduga, Bobby menemui Hasto lantaran pernyataan dukungan terkait Pilpres 2024. Bobby menyatakan mendukung pasangan calon presiden dan calon wakil presiden Prabowo Subianto dan Gibran Rakabuming Raka.

Sementara, Bobby saat ini masih berstatus kader partai berlambang banteng. PDIP mengusung pasangan calon presiden dan calon wakil presiden Ganjar Pranowo-Mahfud Md."
https://www.liputan6.com/news/read/5445933/dpr-puji-langkah-polda-metro-yang-libatkan-unsur-ormas-untuk-pemilu-2024-tetap-diawasi-prakteknya,"DPR Puji Langkah Polda Metro yang Libatkan Unsur Ormas untuk Pemilu 2024, Tetap Diawasi Pr...",Liputan 6,Politik,"Liputan6.com, Jakarta Wakil Ketua Komisi III DPR RI Ahmad Sahroni angkat bicara soal rencana Polda Metro Jaya yang melibatkan semua unsur untuk pengamanan Pemilu 2024. Misalnya, melibatkan sekuriti dan ormas.

""Bagus dong, berarti Polda Metro ingin masyarakat juga turut terlibat dalam menjaga kondusifitas pemilu nanti. Ini menjadikan pemilu lebih dekat dengan rakyat, karena betul-betul dilibatkan langsung pada tiap prosesnya,"" kata dia dalam keterangannya, Senin (6/11/2023).

Namun, Politikus NasDem ini ingin memastikan bahwa SOP yang dijalani nanti harus jelas dan diterapkan secara seragam.

""Ini demi meminimalisir potensi adanya kejadian-kejadian tidak netral nantinya. Jadi kalau dengan dilibatkan malah jadi tak netral, nanti kita sanksi keras,"" ungkap Sahroni.

Dia mengungkapkan, akan ada saja oknum yang berpotensi menyalahgunakan program yang diinisiasi Polda Metro Jaya ini. Khawatir bukannya menjaga pemilu kondusif, oknum-oknum tersebut justru malah membuat situasi semakin tak terkendali.

“Jangan karena telah dilibatkan, jadi ada oknum yang ‘mentang-mentang’ dan menggunakan posisinya dengan semena-mena di lapangan. Untuk menekan masyarakat lah atau apa pun itu, malah hilang nanti esensi program ini. Makanya pihak kepolisian harus benar-benar monitor para komponen masyarakat yang terlibat dalam pengamanan ini, tidak boleh dilepas begitu saja,” ungkapnya.

Terakhir, Sahroni terus menanti berbagai program dan persiapan lainnya dari pihak kepolisian guna memaksimalkan penyeleggaraan Pemilu 2024 nanti.

“Tapi patut kita apresiasi berbagai rencana program yang telah dilakukan Polri untuk menyambut Pemilu 2024 nanti. Jadi kita akan terus nantikan persiapan-persiapan berikutnya,” demikian Sahroni."
https://www.liputan6.com/news/read/5445786/firli-bahuri-tak-hadiri-panggilan-polisi-terkait-dugaan-pemerasan-selasa-besok-7-november,Firli Bahuri Tak Hadiri Panggilan Polisi Terkait Dugaan Pemerasan Selasa Besok 7 November,Liputan 6,Politik,"Liputan6.com, Jakarta - Komisi Pemberantasan Korupsi (KPK) memastikan Ketua KPK Komjen Pol (Purn) Firli Bahuri tidak memenuhi panggilan penyidik Polda Metro Jaya, Selasa, 7 November 2023 besok. Firli tidak hadir dengan alasan dinas ke Aceh.

""Informasi yang kami peroleh sudah berkirim surat ke sana (Polda Metro Jaya), soalnya ada kegiatan di Aceh dalam rangka roadshow bus, dan juga Hakordia di Aceh,"" ujar Kabag Pemberitaan KPK Ali Fikri dalam keterangannya, Senin (6/11/2023).

Firli sedianya diperiksa penyidik Polda Metro Jaya berkaitan dengan dugaan pemerasan terhadap mantan Menteri Pertanian Syahrul Yasin Limpo alias SYL. Pemerasan berkaitan dengan penanganan kasus korupsi di Kementan.

""Kan saat ini posisi ada di Aceh, ya KPK di sana, teman-teman ada beberapa kegiatan yang dihadiri oleh ketua KPK nantinya sehingga sudah berkirim surat untuk mengkonfirmasi ya ketidakhadiran,"" kata Ali.

Namun demikian, Ali tak bersedia ketidakhadiran Firli Bahuri besok disebut mangkir. Pasalnya, menurut Ali, pimpinan KPK itu sudah mengirimkan surat terkait ketidakhadirannya.

""Jadi bisa dibedakan teman-teman antara mangkir dengan konfirmasi. Mangkir itu tidak ada konfirmasi, jadi bukan mangkir, jadi kemudian seorang saksi dipanggil konfirmasi itu bukan mangkir. Kalau mangkir itu kalau tidak ada pemberitahuan, tidak ada konfirmasi,"" kata Ali."
https://www.liputan6.com/news/read/5446191/dugaan-pelanggaran-hakim-mk-pemilih-rasional-diprediksi-mendekat-ke-ganjar-mahfud,"Dugaan Pelanggaran Hakim MK, Pemilih Rasional Diprediksi Mendekat ke Ganjar-Mahfud",Liputan 6,Politik,"Liputan6.com, Jakarta Pengamat politik dari Universitas Indonesia (UI) Ade Reza Hariyadi menilai wajar jika pasangan Prabowo Subianto dan Gibran Rakabuming Raka (Prabowo-Gibran) dibanjiri kritik dari para pegiat demokrasi. Menurut Ade, para pegiat demokrasi gerah dengan ""permainan kotor"" di Mahkamah Konstitusi (MK) yang memberikan karpet merah bagi Gibran untuk maju di Pilpres 2024.

""Ada banyak kritik dari para penggiat demokrasi dan kalangan intelektual terhadap kecenderungan Presiden Jokowi yang terkesan mendukung Prabowo yang berpasangan dengan Gibran Rakabuming Raka yang juga putra presiden,"" kata Ade, Senin (6/11/2023).

Oktober lalu, MK mengeluarkan putusan nomor 90/PUU-XXI/2023 yang isinya merevisi aturan mengenai syarat usia bagi capres dan cawapres dalam UU Pemilu. Tak lagi harus berusia 40 tahun, MK membolehkan kepala daerah yang dipilih lewat pemilu untuk mencalonkan diri.

Saat putusan itu diketok oleh Ketua MK Anwar Usman, Gibran genap berusia 36 tahun. Anwar saat ini berstatus sebagai besan Jokowi atau paman Gibran. Kebanyakan pakar menilai Jokowi ikut ""cawe-cawe"" dalam putusan yang meloloskan Gibran itu.

""Dalam konteks itu, pemilih rasional akan cenderung kritis melihat fenomena (skandal MK) tersebut. Namun, tidak otomatis mereka akan menjatuhkan pilihan politiknya terhadap Ganjar Pranowo-Mahfud MD,"" kata Ade.

Saat ini, Mahkamah Kehormatan MK (MKMK) sedang dalam proses menyidangkan dugaan pelanggaran etik yang dilakukan Anwar dan hakim MK lainnya dalam putusan nomor 90. Hasil akhir dari sidang itu, kata Ade, berpeluang membuat para pegiat demokrasi yang sebelumnya turut memenangkan Jokowi selama dua periode untuk ramai-ramai bergeser ke Ganjar-Mahfud.

""Nalar kritis pemilih rasional ini akan menjadi peluang elektoral bagi Ganjar Pranowo-Mahfud MD. Selain itu, koalisi pendukung Ganjar-Mahfud MD harus mampu membangun isu dan sikap politik yang kontras dengan sejumlah kebijakan pemerintahan yang juga menjadi sasaran kritik pemilih rasional yang menggunakan nalar kritis dan perspektif demokrasi,"" kata Ade."
https://www.liputan6.com/news/read/5445815/sahroni-dpr-minta-jimly-asshiddiqie-ungkap-nama-yang-jadi-mafia-peradilan,Sahroni DPR Minta Jimly Asshiddiqie Ungkap Nama yang Jadi Mafia Peradilan,Liputan 6,Politik,"Liputan6.com, Jakarta Ketua Majelis Kehormatan Mahkamah Konstitusi (MKMK) Jimly Asshiddiqie mengungkapkan bahwa ada rapat kerja nasional (Rakernas) yang dilakukan para mafia peradilan. Menurut dia, rakernas tersebut digelar setiap satu tahun sekali.

Terkait hal itu, Wakil Ketua Komisi III DPR RI Ahmad Sahroni menyebut, pihaknya di DP mengecam keberadaan para mafia ini dan menegaskan akan berupaya membongkar pihak-pihak yang terlibat dalam aksi haram tersebut.

""Kami di Komisi III sangat terkejut dan mengecam keberadaan para mafia peradilan ini. Kami juga akan membantu Prof Jimly lakukan koordinasi dengan Kapolri dan Jaksa Agung untuk membongkar para mafia. Karena dari pernyataan Prof, oknum yang terlibat ini bukan hanya satu atau dua orang saja, dan pergerakannya pun sudah sangat terstruktur dan lintas lembaga,"" kata dia dalam keterangannya, Senin (6/11/2023).

Menurut Sahroni, Komisi III DPR juga akan berkordinasi dengan berbagai pimpinan institusi guna mengungkap semua pihak-pihak yang terlibat dalam dugaan mafia peradilan yang bergerak secara masif dan terstruktur tersebut.

""Jadi kita akan minta atensi langsung dari pimpinan institusi untuk bantu mengusut jaringan tersebut. Karenanya Pak Jimly tolong sebutkan nama-namanya,"" ungkapnya.

Sahroni menyebut, pengusutan ini penting dilakukan karena menyangkut kepercayaan publik terhadap kinerja aparat penegak hukum. Bahkan menurut dirinya, jika ini dibiarkan berlarut, khawatir masyarakat jadi tidak percaya terhadap hukum di negara itu sendiri.

""Dugaan kasus ini tidak boleh sampai tenggelam, tidak boleh hanya buat gaduh, saya pastikan itu. Sebab kepercayaan masyarakat terhadap hukum tengah dipertaruhkan. Jangan buat masyarakat menjadi antipati terhadap sistem hukum di negaranya sendiri,"" katanya."
https://www.liputan6.com/news/read/5445594/ketum-pan-zulkifli-hasan-ingatkan-pesan-bung-karno-soal-bela-palestina,Ketum PAN Zulkifli Hasan Ingatkan Pesan Bung Karno soal Bela Palestina,Liputan 6,Politik,"Liputan6.com, Jakarta Ketua Umum Partai Amanat Nasional (PAN) Zulkifli Hasan (Zulhas) mengingatkan kepada masyarakat pesan Presiden Pertama RI Soekarno untuk membela Palestina.

Hal ini disampaikannya saat menghadiri acara Birukan Langit Indonesia (BLIS) yang digelar oleh PAN di Ponorogo, Jawa Timur, Minggu malam (5/11/2023).

“Bung Karno mengatakan tidak akan meram mataku sebelum Palestina merdeka. Itu sumpah Bung karno. Bung karno bersumpah akan terus membela palestina sampai merdeka,” kata Zulhas di acara Birukan Langit Indonesia.

Pria yang juga duduk menjadi Menteri Perdagangan itu menuturkan, tingkah biadab Israel dapat dilihat mulai caranya membunuh anak-anak Palestina, membom perempuan, kaum ibu, tempat ibadah, rumah sakit, ambulans, dan juga perumahan. Karena itu, ia mengajak untuk mendoakan Palestina yang menginginkan kemerdekaan.

Zulhas pun meminta semua orang ikhlas membantu saudara di Palestina yang sangat membutuhkan pertolongan. Salah satunya, dengan berdonasi untik Palestina.

“Saya minta ikhlasnya teman-teman saudara di Ponorogo yang tadi belit tiket itu uangnya akan kami kumpulkan dengan teman-teman yang lain kita akan sumbangkan ke saudara-saudara kita di Palestina,” ungkapnya.

Disisi lain, ia juga mengingatkan untuk bersyukur, lantaran masih dapat menikmati acara kegiatan BLIS dan hidup dengan tentram bila dibandingkan dengan Palestina yang tidak henti mendapat pengeboman dari Israel.

“Selain hiburan kita juga bersyukur bisa menikmati Denny Caknan, Pasha Ungu, bisa berkumpul seperti ini. Bandingkan saudara-saudara kita yang ada di Palestina. hari hari ini mereka menghadapi gempuran yang brutal dan biadap oleh Israel,” pungkasnya."
https://www.liputan6.com/news/read/5445545/hut-golkar-gibran-rakabuming-raka-akan-diumumkan-jadi-kader,"HUT Golkar, Gibran Rakabuming Raka Akan Diumumkan Jadi Kader?",Liputan 6,Politik,"Liputan6.com, Jakarta Bakal Cawapres Koalisi Indonesia Maju (KIM) Gibran Rakabuming Raka diundang pada puncak perayaan HUT Golkar ke-56 di kantor DPP Golkar, Jakarta, Senin, (6/11/2023).

Selain Gibran, diundang juga Presiden Joko Widodo atau Jokowi, Bakal Capres Koalisi Indonesia Maju Prabowo Subianto dan ketum-ketum partai politik.

""Kita telah mengundang bapak presiden RI bapak Insinyur Joko Widodo mengundang juga Pak Prabowo dan juga Mas Gibran dan para ketum partai politik yang tergabung dalam Koalisi Indonesia Maju,"" ujar Ketua DPP Golkar Ace Hasan Syadzily di Kompleks Parlemen, Senayan, Jakarta, Senin (6/11/2023).

Soal apakah Gibran akan diumumkan menjadi kader Golkar hari ini, Ace belum mau menjawab dengan tegas. Golkar hanya menunggu kesediaan Gibran.

""Memang kami tentu menyerahkan sepenuhnya kepada Mas Gibran untuk apakah beliau akan bergabung dengan Partai Golkar,"" kata Ace.

Golkar tidak memaksa Gibran untuk segera bergabung setelah mengembalikan kartu tanda anggota PDIP. Ace mengatakan, yang jelas Golkar merupakan partai yang pertama mengusungnya menjadi cawapres.

""Namun ya kita sekali lagi menyerahkan kepada mas Gibran Rakabuming rakabuming Raka yang jelas bahwa partai Golkar adalah partai yang pertama mengusulkan dan mengusung Mas Gibran sebagai cawapres melalui hasil Rapimnas II tahun 2023,"" jelas Ace."
https://www.liputan6.com/news/read/5445535/jelang-putusan-mkmk-soal-pelanggaran-etik-hakim-istana-ini-urusan-hukum-murni-jangan-ikut-ikutan,"Jelang Putusan MKMK Soal Pelanggaran Etik Hakim, Istana: Ini Urusan Hukum Murni, Jangan Ik...",Liputan 6,Politik,"Liputan6.com, Jakarta Kepala Staf Kepresidenan Moeldoko meminta semua pihak tak ikut mencampuri putusan Majelis Kehormatan Mahkamah Konstitusi (MKMK) soal dugaan pelanggaran etik Ketua MK Anwar Usman dan hakim konstitusi. Dia menegaskan bahwa putusan MKMK tersebut murni urusan hukum.

""Ini urusan hukum murni, udah. Jangan ikut-ikutan,"" kata Moeldoko di Kompleks Istana Kepresidenan Jakarta, Senin (6/11/2023).

Dia tak mau mengomentari soal desakan agar Ketua MK Anwar Usman dipecat dengan tidak hormat.

Moeldoko pun mengingatkan masyarakat untuk tetap menjaga suasana politik agar tetap damai, dengan tidak mencampuri urusan hukum.

""Saya pikir ini persoalan hukum murni ya. Kita menginginkan situasi yang baik lah. Dalam rangka pemilu ini pasti sudah ada ya, oh ini grup ini, grup ini, grup ini. Di wa saja bisa ribet, apalagi urusan politik. Jadi kita sekali lagi berharap mari kita jaga sama sama kondisi ini. Kita menjaga situasi politik ini jangan mengalahkan yang lain lain,"" jelasnya.

Menurut dia, Indonesia saat ini memiliki banyak urusan seperti, pangan, energi, dan ekonomi. Moeldoko menyebut urusan tersebut jauh lebih penting daripada masalah politik.

""Banyak kok urusan negara yang lain gitu. Kita menghadapi urusan pangan, menghadapi urusan energi, ekonomi global, dst. Itu jauh lebih penting daripada sekedar urusan politik. Pada akhirnya malah bikin unstability. Pada akhirnya so what gitu,"" tutur Moeldoko.

Sebelumnya, Ketua Majelis Kehormatan Mahkamah Konstitusi (MKMK) Jimly Asshiddiqie mengatakan bahwa seluruh bukti terkait dengan kasus dugaan pelanggaran kode etik oleh Mahkamah Konstitusi (MK) telah lengkap, termasuk keterangan saksi dan ahli.

""Sebenarnya kalau ahli, para pelapor ahli semua,"" kata Jimly saat ditemui di Gedung II MK, Jakarta, Jumat, 3 Novembr 2023"
https://www.liputan6.com/news/read/5445258/wapres-maruf-amin-batal-makan-siang-bareng-3-bakal-cawapres-hari-ini,Wapres Ma'ruf Amin Batal Makan Siang Bareng 3 Bakal Cawapres Hari Ini,Liputan 6,Politik,"Liputan6.com, Jakarta - Rencana pertemuan antara Wakil Presiden (Wapres) Ma’ruf Amin dan tiga bakal calon wakil presiden (Bacawapres) pada hari ini, Senin (6/11/2023) kembali batal. Pertemuan Ma'ruf Amin dan ketiga bakal cawapres itu akan dijadwalkan ulang sembari mencari kecocokan waktu.

""Sehubungan dengan rencana pertemuan Wakil Presiden (Wapres) KH Ma’ruf Amin dengan tiga Bakal Calon Wakil Presiden (Bacawapres) peserta Pilpres 2024 pada Senin, 6 November 2023, bersama ini saya informasikan bahwa pertemuan tersebut ditunda,"" kata Juru Bicara Wakil Presiden Masduki Baidlowi dalam keterangannya, Minggu (5/11/2023) kemarin.

Menurut Masduki, penundaan ini karena Wapres Ma'ruf Amin harus menghadiri rapat internal bersama Presiden Joko Widodo (Jokowi) di Istana Merdeka, Jakarta dan beberapa agenda kenegaraan lainnya.

""Selanjutnya segera dijadwalkan waktu yang cocok untuk pertemuan tersebut,"" sambungnya.

Sebelumnya, Wakil Presiden Ma'ruf Amin dijadwalkan akan bertemu dengan tiga bakal calon wakil presiden (Bacawapres) peserta Pilpres 2024 pada Senin (6/11/2023) di Istana Wapres, Jakarta Pusat. Wapres Ma'ruf dan tiga bacawapres akan makan siang bersama.

""Direncanakan Wakil Presiden akan menerima ketiga Bacawapres pada hari Senin (dan) akan makan siang bersama di Istana Wapres,"" kata Juru Bicara Wapres Masduki Baidlowi dikutip Kamis (2/11/2023).

Menurutnya, materi pembicaraan pada pertemuan itu terkait upaya menciptakan suasana damai dan kompetisi sehat dalam Pemilu 2024, sebagaimana sering ditekankan Wapres. ""Kompetisi boleh, tapi jangan sampai menciptakan suasana pembelahan di masyarakat, dan itu adalah upaya yang baik, (sekaligus) silaturahim,"" terangnya."
https://www.liputan6.com/news/read/5445211/riza-patria-salah-sebut-prabowo-sandi-di-depan-partai-koalisi-mohon-maaf-sudah-ke-laut,Riza Patria Salah Sebut Prabowo-Sandi di Depan Partai Koalisi: Mohon Maaf Sudah Ke Laut,Liputan 6,Politik,"Liputan6.com, Jakarta - Ketua DPD Gerindra DKI Jakarta Ahmad Riza Patria keselip lidah menyebut nama pasangan Prabowo-Sandi. Padahal, Prabowo Subianto kini sudah berpasangan dengan Gibran Rakabuming Raka untuk Pilpres 2024.

Hal itu diungkapkannya saat Silaturahmi Partai Koalisi Indonesia Maju (KIM) wilayah DKI Jakarta untuk pemenangan Prabowo-Gibran di Grand Sahid Jaya, Jakarta, Minggu (5/11/2023).

Riza awalnya mengajak partai KIM wilayah DKI merumuskan strategi untuk pemenangan Pilpres 2024. Menurutnya, partai mesti mengetahui apa kelemahan dalam pertarungan politik.

""Struktur partai kita sudah sampai dimana apa kekurangan apa kelemahannya, saksi partai kita masing-masing sudah sampai dimana apa kekurangan apa kelemahannya dan juga relawan kita,"" ujarnya.

Riza juga meminta para caleg memetakan kekuatan untuk disinergikan. Disinilah mantan Wakil Gubernur DKI itu menyebut nama Prabowo-Sandi.

""Sayap-sayap caleg-caleg kita juga terpenting petakan dan kita sinergikan, karena kerja-kerja caleg ini lebih terukur, dirasakan keberadaannya di masyarakat untuk memenangkan Prabowo-Sandi, maksud saya Prabowo-Gibran,"" tuturnya."
https://www.liputan6.com/news/read/5445203/gerindra-soal-prabowo-gibran-disebut-neo-orde-baru-senyumin-aja-kalau-perlu-jogetin,"Gerindra soal Prabowo-Gibran Disebut Neo Orde Baru: Senyumin Aja, Kalau Perlu Jogetin",Liputan 6,Politik,"Liputan6.com, Jakarta - Wakil Ketua Umum Gerindra, Habiburokhman menanggapi pernyataan Ketua DPP PDIP Djarot Saiful Hidayat yang menyebut Prabowo-Gibran adalah pasangan neo orde baru. Dia mempertanyakan konteks neo orde baru itu apakah membawa pesan negatif atau positif.

""Saya gatau ya apa namanya, apa yang dimaksud Neo orde baru apakah dalam konteks positif atau negatif, kalau dalam konteks positif ya mungkin saja, di orde baru ada hal hal positif juga begitu juga di orde lama, begitu juga di orde reformasi,"" kata Habiburokhman usai Silaturahmi parpol Koalisi Indonesia Maju di Grand Sahid Jaya, Jakarta, Minggu (5/11/2023).

Habiburokhman mengaku tak mau terjebak memainkan kampanye negatif. Sebab, hal itu menujukkan bahwa kontestan tidak percaya diri.

""Politik kita bukan kampanye negatif, pasangan calon dalam kontestasi apapun ketika dia mulai melakukan kampanye negatif, menunjukkan dia tidak percaya diri untuk menunjukkan nilai jualnya, tidak percaya diri untuk menunjukkan dia punya visi misi program yang bisa memgambil hati rakyat,"" tuturnya.

Habiburokhman tak mau tersulut emosi mendengar ucapan Djarot. Dia berkata, Prabowo santai dengan perkataan lawan yang negatif.

""Politik kami adalah politik merangkul, politik senyumin aja, ya, silakan mas Djarot bilang begitu, Pak Prabowo akan tersenyum saja, kalau perlu Pak Prabowo akan jogetin saja,"""
https://www.liputan6.com/news/read/5445187/gerindra-mkmk-tidak-bisa-batalkan-putusan-mk-soal-syarat-usia-capres-cawapres,Gerindra: MKMK Tidak Bisa Batalkan Putusan MK soal Syarat Usia Capres-Cawapres,Liputan 6,Politik,"Liputan6.com, Jakarta - Waketum Partai Gerindra Habiburokhman menyatakan, Majelis Kehormatan Mahkamah Konstitusi (MKMK) tidak bisa membatalkan keputusan MK dalam perkara nomor 90/PUU-XXI/2023 soal syarat usia calon presiden dan wakil presiden. Menurutnya, putusan MK sudah final dan mengikat.

""Jadi kalau pertanyaannya apakah kita khawatir kalau putusan MK dibatalkan, tidak mungkin secara akal sehat, ya, tidak mungkin secara konstitusi, tidak mungkin secara asas hukum,"" kata Habiburokhman di Grand Sahid Jaya, Jakarta, Minggu (5/11/2023).

Menurutnya, MKMK hanya berwenang menentukan pelanggaran etik hakim MK beserta hukumannya. Namun, tidak sampai membatalkan putusan MK.

""MKMK kita pun tahu juga mana ada putusan dewan etik, lembaga etik membatalkan putusan pengadilan, apalagi ini mahkamah ya kan,"" ujarnya."
https://www.liputan6.com/news/read/5445228/putusan-mk-dinilai-jadi-alat-mendegradasi-elektabilitas-prabowo-gibran,Putusan MK Dinilai Jadi Alat Mendegradasi Elektabilitas Prabowo-Gibran,Liputan 6,Politik,"Liputan6.com, Jakarta - Pengamat politik, Bawono Kumoro menyoroti soal putusan MK tentang batasan usia capres-cawapres yang menuai polemik dan dijadikan isu publik. Menurut Bawono, polemik tersebut hanya sebagai alat untuk mendegradasi pasangan calon presiden dan wakil presiden yang terdampak langsung, yakni Prabowo Subianto dan Gibran Rakabuming Raka.

“Isu tersebut sengaja dimainkan untuk mempengaruhi publik demi mendegradasi paslon Prabowo-Gibran,” kata Bawono.

Bawono beralasan, isu tersebut terus digulirkan sebab elektabilitas keduanya yang terus meroket setelah resmi berpasangan dan mendaftarkan diri ke KPU. Hal itu terbukti dari sejumlah survei yang disampaikan ke publik dari pelbagai lembaga dalam beberapa hari terakhir.

""Sangat mungkin ada pihak mencoba menarik ini ke ranah politik untuk kepentingan politik elektoral jangka pendek sehingga ini berpotensi bisa mendelegitimasi pasangan Prabowo-Gibran di pemilihan presiden 2024,"" yakin dia.

Bawono tak memungkiri jika isu ini terus liar berkembang di masyarakat, maka akan sangat mengganggu stabilitas politik. Mengingat, selama ini MK merupakan lembaga yang menjamin hak konstitusi setiap rakyat yang putusannya bersifat final dan mengikat.

""Tentu sangat beresiko bagi keberlangsungan stabilitas politik dan keamaan telah berada dalam kondisi baik dan kondusif saat ini,"" dia menandasi."
